date,time_block,bed,total_patient_volume
1/1/2021,0,247,167.0
1/1/2021,4,247,167.0
1/1/2021,8,247,167.0
1/1/2021,12,247,167.0
1/1/2021,16,247,154.0
1/1/2021,20,247,157.0
1/2/2021,0,247,157.0
1/2/2021,4,247,158.0
1/2/2021,8,247,158.0
1/2/2021,12,247,158.0
1/2/2021,16,247,148.0
1/2/2021,20,247,156.0
1/3/2021,0,247,165.0
1/3/2021,4,247,167.0
1/3/2021,8,247,166.0
1/3/2021,12,247,165.0
1/3/2021,16,247,162.0
1/3/2021,20,247,162.0
1/4/2021,0,247,168.0
1/4/2021,4,247,170.0
1/4/2021,8,247,171.0
1/4/2021,12,247,179.0
1/4/2021,16,247,180.0
1/4/2021,20,247,191.0
1/5/2021,0,247,196.0
1/5/2021,4,247,201.0
1/5/2021,8,247,203.0
1/5/2021,12,247,203.0
1/5/2021,16,247,194.0
1/5/2021,20,247,197.0
1/6/2021,0,247,199.0
1/6/2021,4,247,206.0
1/6/2021,8,247,207.0
1/6/2021,12,247,208.0
1/6/2021,16,247,194.0
1/6/2021,20,247,196.0
1/7/2021,0,247,200.0
1/7/2021,4,247,202.0
1/7/2021,8,247,204.0
1/7/2021,12,247,203.0
1/7/2021,16,247,196.0
1/7/2021,20,247,200.0
1/8/2021,0,247,205.0
1/8/2021,4,247,207.0
1/8/2021,8,247,209.0
1/8/2021,12,247,208.0
1/8/2021,16,247,195.0
1/8/2021,20,247,189.0
1/9/2021,0,247,190.0
1/9/2021,4,247,194.0
1/9/2021,8,247,196.0
1/9/2021,12,247,200.0
1/9/2021,16,247,184.0
1/9/2021,20,247,186.0
1/10/2021,0,247,190.0
1/10/2021,4,247,193.0
1/10/2021,8,247,194.0
1/10/2021,12,247,193.0
1/10/2021,16,247,193.0
1/10/2021,20,247,195.0
1/11/2021,0,247,197.0
1/11/2021,4,247,201.0
1/11/2021,8,247,201.0
1/11/2021,12,247,207.0
1/11/2021,16,247,200.0
1/11/2021,20,247,209.0
1/12/2021,0,247,214.0
1/12/2021,4,247,214.0
1/12/2021,8,247,214.0
1/12/2021,12,247,209.0
1/12/2021,16,247,181.0
1/12/2021,20,247,181.0
1/13/2021,0,247,183.0
1/13/2021,4,247,186.0
1/13/2021,8,247,187.0
1/13/2021,12,247,187.0
1/13/2021,16,247,180.0
1/13/2021,20,247,176.0
1/14/2021,0,247,176.0
1/14/2021,4,247,179.0
1/14/2021,8,247,181.0
1/14/2021,12,247,181.0
1/14/2021,16,247,167.0
1/14/2021,20,247,173.0
1/15/2021,0,247,179.0
1/15/2021,4,247,184.0
1/15/2021,8,247,184.0
1/15/2021,12,247,185.0
1/15/2021,16,247,168.0
1/15/2021,20,247,173.0
1/16/2021,0,247,180.0
1/16/2021,4,247,187.0
1/16/2021,8,247,188.0
1/16/2021,12,247,188.0
1/16/2021,16,247,169.0
1/16/2021,20,247,172.0
1/17/2021,0,247,181.0
1/17/2021,4,247,182.0
1/17/2021,8,247,183.0
1/17/2021,12,247,183.0
1/17/2021,16,247,177.0
1/17/2021,20,247,177.0
1/18/2021,0,247,179.0
1/18/2021,4,247,183.0
1/18/2021,8,247,185.0
1/18/2021,12,247,194.0
1/18/2021,16,247,201.0
1/18/2021,20,247,200.0
1/19/2021,0,247,204.0
1/19/2021,4,247,204.0
1/19/2021,8,247,204.0
1/19/2021,12,247,201.0
1/19/2021,16,247,187.0
1/19/2021,20,247,196.0
1/20/2021,0,247,202.0
1/20/2021,4,247,202.0
1/20/2021,8,247,203.0
1/20/2021,12,247,201.0
1/20/2021,16,247,188.0
1/20/2021,20,247,189.0
1/21/2021,0,247,194.0
1/21/2021,4,247,200.0
1/21/2021,8,247,201.0
1/21/2021,12,247,205.0
1/21/2021,16,247,198.0
1/21/2021,20,247,196.0
1/22/2021,0,247,204.0
1/22/2021,4,247,207.0
1/22/2021,8,247,207.0
1/22/2021,12,247,206.0
1/22/2021,16,247,189.0
1/22/2021,20,247,192.0
1/23/2021,0,247,192.0
1/23/2021,4,247,196.0
1/23/2021,8,247,200.0
1/23/2021,12,247,200.0
1/23/2021,16,247,180.0
1/23/2021,20,247,179.0
1/24/2021,0,247,184.0
1/24/2021,4,247,185.0
1/24/2021,8,247,185.0
1/24/2021,12,247,187.0
1/24/2021,16,247,185.0
1/24/2021,20,247,189.0
1/25/2021,0,247,191.0
1/25/2021,4,247,193.0
1/25/2021,8,247,193.0
1/25/2021,12,247,194.0
1/25/2021,16,247,188.0
1/25/2021,20,247,189.0
1/26/2021,0,247,189.0
1/26/2021,4,247,192.0
1/26/2021,8,247,196.0
1/26/2021,12,247,197.0
1/26/2021,16,247,190.0
1/26/2021,20,247,191.0
1/27/2021,0,247,192.0
1/27/2021,4,247,196.0
1/27/2021,8,247,199.0
1/27/2021,12,247,202.0
1/27/2021,16,247,175.0
1/27/2021,20,247,181.0
1/28/2021,0,247,190.0
1/28/2021,4,247,196.0
1/28/2021,8,247,197.0
1/28/2021,12,247,194.0
1/28/2021,16,247,175.0
1/28/2021,20,247,174.0
1/29/2021,0,247,181.0
1/29/2021,4,247,181.0
1/29/2021,8,247,181.0
1/29/2021,12,247,180.0
1/29/2021,16,247,167.0
1/29/2021,20,247,169.0
1/30/2021,0,247,172.0
1/30/2021,4,247,174.0
1/30/2021,8,247,175.0
1/30/2021,12,247,174.0
1/30/2021,16,247,159.0
1/30/2021,20,247,157.0
1/31/2021,0,247,160.0
1/31/2021,4,247,160.0
1/31/2021,8,247,162.0
1/31/2021,12,247,162.0
1/31/2021,16,247,160.0
1/31/2021,20,247,160.0
2/1/2021,0,247,162.0
2/1/2021,4,247,165.0
2/1/2021,8,247,165.0
2/1/2021,12,247,181.0
2/1/2021,16,247,174.0
2/1/2021,20,247,175.0
2/2/2021,0,247,178.0
2/2/2021,4,247,178.0
2/2/2021,8,247,180.0
2/2/2021,12,247,180.0
2/2/2021,16,247,164.0
2/2/2021,20,247,159.0
2/3/2021,0,247,162.0
2/3/2021,4,247,162.0
2/3/2021,8,247,164.0
2/3/2021,12,247,161.0
2/3/2021,16,247,156.0
2/3/2021,20,247,158.0
2/4/2021,0,247,164.0
2/4/2021,4,247,165.0
2/4/2021,8,247,165.0
2/4/2021,12,247,165.0
2/4/2021,16,247,147.0
2/4/2021,20,247,147.0
2/5/2021,0,247,154.0
2/5/2021,4,247,160.0
2/5/2021,8,247,160.0
2/5/2021,12,247,161.0
2/5/2021,16,247,153.0
2/5/2021,20,247,151.0
2/6/2021,0,247,154.0
2/6/2021,4,247,155.0
2/6/2021,8,247,155.0
2/6/2021,12,247,156.0
2/6/2021,16,247,148.0
2/6/2021,20,247,158.0
2/7/2021,0,247,163.0
2/7/2021,4,247,167.0
2/7/2021,8,247,167.0
2/7/2021,12,247,168.0
2/7/2021,16,247,159.0
2/7/2021,20,247,161.0
2/8/2021,0,247,164.0
2/8/2021,4,247,165.0
2/8/2021,8,247,166.0
2/8/2021,12,247,170.0
2/8/2021,16,247,163.0
2/8/2021,20,247,167.0
2/9/2021,0,247,172.0
2/9/2021,4,247,174.0
2/9/2021,8,247,175.0
2/9/2021,12,247,173.0
2/9/2021,16,247,157.0
2/9/2021,20,247,159.0
2/10/2021,0,247,159.0
2/10/2021,4,247,164.0
2/10/2021,8,247,164.0
2/10/2021,12,247,161.0
2/10/2021,16,247,145.0
2/10/2021,20,247,139.0
2/11/2021,0,247,140.0
2/11/2021,4,247,142.0
2/11/2021,8,247,143.0
2/11/2021,12,247,140.0
2/11/2021,16,247,120.0
2/11/2021,20,247,121.0
2/12/2021,0,247,121.0
2/12/2021,4,247,121.0
2/12/2021,8,247,122.0
2/12/2021,12,247,121.0
2/12/2021,16,247,120.0
2/12/2021,20,247,119.0
2/13/2021,0,247,122.0
2/13/2021,4,247,124.0
2/13/2021,8,247,125.0
2/13/2021,12,247,124.0
2/13/2021,16,247,127.0
2/13/2021,20,247,128.0
2/14/2021,0,247,130.0
2/14/2021,4,247,131.0
2/14/2021,8,247,132.0
2/14/2021,12,247,134.0
2/14/2021,16,247,134.0
2/14/2021,20,247,136.0
2/15/2021,0,247,139.0
2/15/2021,4,247,140.0
2/15/2021,8,247,140.0
2/15/2021,12,247,147.0
2/15/2021,16,247,147.0
2/15/2021,20,247,154.0
2/16/2021,0,247,160.0
2/16/2021,4,247,161.0
2/16/2021,8,247,162.0
2/16/2021,12,247,163.0
2/16/2021,16,247,167.0
2/16/2021,20,247,172.0
2/17/2021,0,247,177.0
2/17/2021,4,247,181.0
2/17/2021,8,247,181.0
2/17/2021,12,247,179.0
2/17/2021,16,247,169.0
2/17/2021,20,247,169.0
2/18/2021,0,247,174.0
2/18/2021,4,247,180.0
2/18/2021,8,247,180.0
2/18/2021,12,247,176.0
2/18/2021,16,247,173.0
2/18/2021,20,247,177.0
2/19/2021,0,247,180.0
2/19/2021,4,247,183.0
2/19/2021,8,247,183.0
2/19/2021,12,247,183.0
2/19/2021,16,247,169.0
2/19/2021,20,247,172.0
2/20/2021,0,247,176.0
2/20/2021,4,247,181.0
2/20/2021,8,247,182.0
2/20/2021,12,247,181.0
2/20/2021,16,247,166.0
2/20/2021,20,247,168.0
2/21/2021,0,247,171.0
2/21/2021,4,247,172.0
2/21/2021,8,247,172.0
2/21/2021,12,247,171.0
2/21/2021,16,247,161.0
2/21/2021,20,247,165.0
2/22/2021,0,247,173.0
2/22/2021,4,247,175.0
2/22/2021,8,247,177.0
2/22/2021,12,247,183.0
2/22/2021,16,247,181.0
2/22/2021,20,247,185.0
2/23/2021,0,247,189.0
2/23/2021,4,247,194.0
2/23/2021,8,247,195.0
2/23/2021,12,247,193.0
2/23/2021,16,247,192.0
2/23/2021,20,247,196.0
2/24/2021,0,247,195.0
2/24/2021,4,247,196.0
2/24/2021,8,247,197.0
2/24/2021,12,247,195.0
2/24/2021,16,247,180.0
2/24/2021,20,247,184.0
2/25/2021,0,247,190.0
2/25/2021,4,247,190.0
2/25/2021,8,247,190.0
2/25/2021,12,247,188.0
2/25/2021,16,247,182.0
2/25/2021,20,247,181.0
2/26/2021,0,247,184.0
2/26/2021,4,247,185.0
2/26/2021,8,247,186.0
2/26/2021,12,247,184.0
2/26/2021,16,247,169.0
2/26/2021,20,247,169.0
2/27/2021,0,247,170.0
2/27/2021,4,247,171.0
2/27/2021,8,247,171.0
2/27/2021,12,247,167.0
2/27/2021,16,247,155.0
2/27/2021,20,247,163.0
2/28/2021,0,247,167.0
2/28/2021,4,247,168.0
2/28/2021,8,247,170.0
2/28/2021,12,247,171.0
2/28/2021,16,247,166.0
2/28/2021,20,247,170.0
3/1/2021,0,247,173.0
3/1/2021,4,247,175.0
3/1/2021,8,247,176.0
3/1/2021,12,247,185.0
3/1/2021,16,247,178.0
3/1/2021,20,247,187.0
3/2/2021,0,247,192.0
3/2/2021,4,247,199.0
3/2/2021,8,247,199.0
3/2/2021,12,247,197.0
3/2/2021,16,247,188.0
3/2/2021,20,247,194.0
3/3/2021,0,247,202.0
3/3/2021,4,247,206.0
3/3/2021,8,247,207.0
3/3/2021,12,247,203.0
3/3/2021,16,247,187.0
3/3/2021,20,247,195.0
3/4/2021,0,247,204.0
3/4/2021,4,247,208.0
3/4/2021,8,247,208.0
3/4/2021,12,247,209.0
3/4/2021,16,247,198.0
3/4/2021,20,247,195.0
3/5/2021,0,247,206.0
3/5/2021,4,247,209.0
3/5/2021,8,247,209.0
3/5/2021,12,247,207.0
3/5/2021,16,247,193.0
3/5/2021,20,247,190.0
3/6/2021,0,247,197.0
3/6/2021,4,247,199.0
3/6/2021,8,247,201.0
3/6/2021,12,247,198.0
3/6/2021,16,247,185.0
3/6/2021,20,247,190.0
3/7/2021,0,247,192.0
3/7/2021,4,247,196.0
3/7/2021,8,247,198.0
3/7/2021,12,247,196.0
3/7/2021,16,247,185.0
3/7/2021,20,247,188.0
3/8/2021,0,247,193.0
3/8/2021,4,247,196.0
3/8/2021,8,247,200.0
3/8/2021,12,247,210.0
3/8/2021,16,247,201.0
3/8/2021,20,247,206.0
3/9/2021,0,247,213.0
3/9/2021,4,247,215.0
3/9/2021,8,247,215.0
3/9/2021,12,247,214.0
3/9/2021,16,247,202.0
3/9/2021,20,247,206.0
3/10/2021,0,247,211.0
3/10/2021,4,247,213.0
3/10/2021,8,247,213.0
3/10/2021,12,247,212.0
3/10/2021,16,247,190.0
3/10/2021,20,247,191.0
3/11/2021,0,247,192.0
3/11/2021,4,247,196.0
3/11/2021,8,247,197.0
3/11/2021,12,247,195.0
3/11/2021,16,247,175.0
3/11/2021,20,247,184.0
3/12/2021,0,247,188.0
3/12/2021,4,247,195.0
3/12/2021,8,247,195.0
3/12/2021,12,247,193.0
3/12/2021,16,247,176.0
3/12/2021,20,247,168.0
3/13/2021,0,247,169.0
3/13/2021,4,247,170.0
3/13/2021,8,247,171.0
3/13/2021,12,247,172.0
3/13/2021,16,247,159.0
3/13/2021,20,247,163.0
3/14/2021,0,247,165.0
3/14/2021,4,247,168.0
3/14/2021,8,247,169.0
3/14/2021,12,247,168.0
3/14/2021,16,247,163.0
3/14/2021,20,247,168.0
3/15/2021,0,247,170.0
3/15/2021,4,247,173.0
3/15/2021,8,247,172.0
3/15/2021,12,247,175.0
3/15/2021,16,247,175.0
3/15/2021,20,247,180.0
3/16/2021,0,247,185.0
3/16/2021,4,247,186.0
3/16/2021,8,247,187.0
3/16/2021,12,247,181.0
3/16/2021,16,247,173.0
3/16/2021,20,247,179.0
3/17/2021,0,247,182.0
3/17/2021,4,247,183.0
3/17/2021,8,247,186.0
3/17/2021,12,247,187.0
3/17/2021,16,247,184.0
3/17/2021,20,247,188.0
3/18/2021,0,247,195.0
3/18/2021,4,247,196.0
3/18/2021,8,247,199.0
3/18/2021,12,247,193.0
3/18/2021,16,247,195.0
3/18/2021,20,247,196.0
3/19/2021,0,247,198.0
3/19/2021,4,247,199.0
3/19/2021,8,247,203.0
3/19/2021,12,247,201.0
3/19/2021,16,247,190.0
3/19/2021,20,247,191.0
3/20/2021,0,247,196.0
3/20/2021,4,247,199.0
3/20/2021,8,247,199.0
3/20/2021,12,247,197.0
3/20/2021,16,247,186.0
3/20/2021,20,247,191.0
3/21/2021,0,247,194.0
3/21/2021,4,247,197.0
3/21/2021,8,247,197.0
3/21/2021,12,247,197.0
3/21/2021,16,247,186.0
3/21/2021,20,247,187.0
3/22/2021,0,247,191.0
3/22/2021,4,247,192.0
3/22/2021,8,247,192.0
3/22/2021,12,247,191.0
3/22/2021,16,247,178.0
3/22/2021,20,247,180.0
3/23/2021,0,247,186.0
3/23/2021,4,247,190.0
3/23/2021,8,247,191.0
3/23/2021,12,247,187.0
3/23/2021,16,247,171.0
3/23/2021,20,247,172.0
3/24/2021,0,247,175.0
3/24/2021,4,247,177.0
3/24/2021,8,247,180.0
3/24/2021,12,247,181.0
3/24/2021,16,247,169.0
3/24/2021,20,247,165.0
3/25/2021,0,247,171.0
3/25/2021,4,247,178.0
3/25/2021,8,247,181.0
3/25/2021,12,247,183.0
3/25/2021,16,247,173.0
3/25/2021,20,247,173.0
3/26/2021,0,247,178.0
3/26/2021,4,247,181.0
3/26/2021,8,247,183.0
3/26/2021,12,247,182.0
3/26/2021,16,247,161.0
3/26/2021,20,247,158.0
3/27/2021,0,247,168.0
3/27/2021,4,247,171.0
3/27/2021,8,247,174.0
3/27/2021,12,247,173.0
3/27/2021,16,247,163.0
3/27/2021,20,247,163.0
3/28/2021,0,247,166.0
3/28/2021,4,247,167.0
3/28/2021,8,247,168.0
3/28/2021,12,247,168.0
3/28/2021,16,247,159.0
3/28/2021,20,247,161.0
3/29/2021,0,247,163.0
3/29/2021,4,247,168.0
3/29/2021,8,247,170.0
3/29/2021,12,247,171.0
3/29/2021,16,247,171.0
3/29/2021,20,247,172.0
3/30/2021,0,247,180.0
3/30/2021,4,247,185.0
3/30/2021,8,247,186.0
3/30/2021,12,247,189.0
3/30/2021,16,247,175.0
3/30/2021,20,247,176.0
3/31/2021,0,247,183.0
3/31/2021,4,247,184.0
3/31/2021,8,247,184.0
3/31/2021,12,247,185.0
3/31/2021,16,247,171.0
3/31/2021,20,247,175.0
4/1/2021,0,247,182.0
4/1/2021,4,247,185.0
4/1/2021,8,247,187.0
4/1/2021,12,247,184.0
4/1/2021,16,247,169.0
4/1/2021,20,247,177.0
4/2/2021,0,247,179.0
4/2/2021,4,247,186.0
4/2/2021,8,247,188.0
4/2/2021,12,247,184.0
4/2/2021,16,247,173.0
4/2/2021,20,247,177.0
4/3/2021,0,247,180.0
4/3/2021,4,247,180.0
4/3/2021,8,247,180.0
4/3/2021,12,247,181.0
4/3/2021,16,247,172.0
4/3/2021,20,247,182.0
4/4/2021,0,247,191.0
4/4/2021,4,247,192.0
4/4/2021,8,247,194.0
4/4/2021,12,247,195.0
4/4/2021,16,247,190.0
4/4/2021,20,247,193.0
4/5/2021,0,247,194.0
4/5/2021,4,247,195.0
4/5/2021,8,247,197.0
4/5/2021,12,247,194.0
4/5/2021,16,247,181.0
4/5/2021,20,247,190.0
4/6/2021,0,247,192.0
4/6/2021,4,247,195.0
4/6/2021,8,247,197.0
4/6/2021,12,247,199.0
4/6/2021,16,247,178.0
4/6/2021,20,247,173.0
4/7/2021,0,247,180.0
4/7/2021,4,247,186.0
4/7/2021,8,247,187.0
4/7/2021,12,247,187.0
4/7/2021,16,247,175.0
4/7/2021,20,247,176.0
4/8/2021,0,247,181.0
4/8/2021,4,247,187.0
4/8/2021,8,247,190.0
4/8/2021,12,247,185.0
4/8/2021,16,247,168.0
4/8/2021,20,247,172.0
4/9/2021,0,247,180.0
4/9/2021,4,247,186.0
4/9/2021,8,247,188.0
4/9/2021,12,247,189.0
4/9/2021,16,247,173.0
4/9/2021,20,247,174.0
4/10/2021,0,241,177.0
4/10/2021,4,241,180.0
4/10/2021,8,241,185.0
4/10/2021,12,241,184.0
4/10/2021,16,241,173.0
4/10/2021,20,241,179.0
4/11/2021,0,241,184.0
4/11/2021,4,241,187.0
4/11/2021,8,241,189.0
4/11/2021,12,241,191.0
4/11/2021,16,241,182.0
4/11/2021,20,241,185.0
4/12/2021,0,241,193.0
4/12/2021,4,241,197.0
4/12/2021,8,241,199.0
4/12/2021,12,241,204.0
4/12/2021,16,241,201.0
4/12/2021,20,241,206.0
4/13/2021,0,247,207.0
4/13/2021,4,247,208.0
4/13/2021,8,247,210.0
4/13/2021,12,247,202.0
4/13/2021,16,247,187.0
4/13/2021,20,247,190.0
4/14/2021,0,247,196.0
4/14/2021,4,247,198.0
4/14/2021,8,247,198.0
4/14/2021,12,247,195.0
4/14/2021,16,247,182.0
4/14/2021,20,247,186.0
4/15/2021,0,247,193.0
4/15/2021,4,247,200.0
4/15/2021,8,247,200.0
4/15/2021,12,247,203.0
4/15/2021,16,247,190.0
4/15/2021,20,247,195.0
4/16/2021,0,247,199.0
4/16/2021,4,247,204.0
4/16/2021,8,247,208.0
4/16/2021,12,247,203.0
4/16/2021,16,247,190.0
4/16/2021,20,247,189.0
4/17/2021,0,247,191.0
4/17/2021,4,247,193.0
4/17/2021,8,247,194.0
4/17/2021,12,247,194.0
4/17/2021,16,247,177.0
4/17/2021,20,247,177.0
4/18/2021,0,247,180.0
4/18/2021,4,247,181.0
4/18/2021,8,247,185.0
4/18/2021,12,247,186.0
4/18/2021,16,247,183.0
4/18/2021,20,247,186.0
4/19/2021,0,247,189.0
4/19/2021,4,247,193.0
4/19/2021,8,247,194.0
4/19/2021,12,247,193.0
4/19/2021,16,247,184.0
4/19/2021,20,247,183.0
4/20/2021,0,247,184.0
4/20/2021,4,247,187.0
4/20/2021,8,247,188.0
4/20/2021,12,247,188.0
4/20/2021,16,247,180.0
4/20/2021,20,247,181.0
4/21/2021,0,247,184.0
4/21/2021,4,247,184.0
4/21/2021,8,247,184.0
4/21/2021,12,247,185.0
4/21/2021,16,247,171.0
4/21/2021,20,247,176.0
4/22/2021,0,247,187.0
4/22/2021,4,247,193.0
4/22/2021,8,247,193.0
4/22/2021,12,247,195.0
4/22/2021,16,247,184.0
4/22/2021,20,247,186.0
4/23/2021,0,247,189.0
4/23/2021,4,247,191.0
4/23/2021,8,247,192.0
4/23/2021,12,247,190.0
4/23/2021,16,247,177.0
4/23/2021,20,247,182.0
4/24/2021,0,247,188.0
4/24/2021,4,247,193.0
4/24/2021,8,247,193.0
4/24/2021,12,247,195.0
4/24/2021,16,247,185.0
4/24/2021,20,247,190.0
4/25/2021,0,247,194.0
4/25/2021,4,247,199.0
4/25/2021,8,247,201.0
4/25/2021,12,247,202.0
4/25/2021,16,247,201.0
4/25/2021,20,247,202.0
4/26/2021,0,247,207.0
4/26/2021,4,247,207.0
4/26/2021,8,247,207.0
4/26/2021,12,247,206.0
4/26/2021,16,247,206.0
4/26/2021,20,247,207.0
4/27/2021,0,247,210.0
4/27/2021,4,247,211.0
4/27/2021,8,247,211.0
4/27/2021,12,247,209.0
4/27/2021,16,247,195.0
4/27/2021,20,247,194.0
4/28/2021,0,247,203.0
4/28/2021,4,247,207.0
4/28/2021,8,247,208.0
4/28/2021,12,247,205.0
4/28/2021,16,247,192.0
4/28/2021,20,247,194.0
4/29/2021,0,247,198.0
4/29/2021,4,247,202.0
4/29/2021,8,247,205.0
4/29/2021,12,247,205.0
4/29/2021,16,247,184.0
4/29/2021,20,247,188.0
4/30/2021,0,247,193.0
4/30/2021,4,247,194.0
4/30/2021,8,247,196.0
4/30/2021,12,247,193.0
4/30/2021,16,247,179.0
4/30/2021,20,247,181.0
5/1/2021,0,247,188.0
5/1/2021,4,247,191.0
5/1/2021,8,247,191.0
5/1/2021,12,247,190.0
5/1/2021,16,247,174.0
5/1/2021,20,247,182.0
5/2/2021,0,247,189.0
5/2/2021,4,247,191.0
5/2/2021,8,247,193.0
5/2/2021,12,247,194.0
5/2/2021,16,247,182.0
5/2/2021,20,247,188.0
5/3/2021,0,247,196.0
5/3/2021,4,247,200.0
5/3/2021,8,247,202.0
5/3/2021,12,247,197.0
5/3/2021,16,247,190.0
5/3/2021,20,247,187.0
5/4/2021,0,247,190.0
5/4/2021,4,247,192.0
5/4/2021,8,247,192.0
5/4/2021,12,247,196.0
5/4/2021,16,247,183.0
5/4/2021,20,247,181.0
5/5/2021,0,247,182.0
5/5/2021,4,247,184.0
5/5/2021,8,247,186.0
5/5/2021,12,247,186.0
5/5/2021,16,247,175.0
5/5/2021,20,247,173.0
5/6/2021,0,247,177.0
5/6/2021,4,247,177.0
5/6/2021,8,247,179.0
5/6/2021,12,247,179.0
5/6/2021,16,247,173.0
5/6/2021,20,247,173.0
5/7/2021,0,247,178.0
5/7/2021,4,247,180.0
5/7/2021,8,247,180.0
5/7/2021,12,247,175.0
5/7/2021,16,247,158.0
5/7/2021,20,247,156.0
5/8/2021,0,247,160.0
5/8/2021,4,247,162.0
5/8/2021,8,247,163.0
5/8/2021,12,247,159.0
5/8/2021,16,247,155.0
5/8/2021,20,247,158.0
5/9/2021,0,247,159.0
5/9/2021,4,247,160.0
5/9/2021,8,247,160.0
5/9/2021,12,247,161.0
5/9/2021,16,247,157.0
5/9/2021,20,247,160.0
5/10/2021,0,247,166.0
5/10/2021,4,247,170.0
5/10/2021,8,247,170.0
5/10/2021,12,247,173.0
5/10/2021,16,247,169.0
5/10/2021,20,247,175.0
5/11/2021,0,247,178.0
5/11/2021,4,247,182.0
5/11/2021,8,247,181.0
5/11/2021,12,247,181.0
5/11/2021,16,247,164.0
5/11/2021,20,247,168.0
5/12/2021,0,247,175.0
5/12/2021,4,247,178.0
5/12/2021,8,247,178.0
5/12/2021,12,247,176.0
5/12/2021,16,247,163.0
5/12/2021,20,247,159.0
5/13/2021,0,247,163.0
5/13/2021,4,247,164.0
5/13/2021,8,247,166.0
5/13/2021,12,247,164.0
5/13/2021,16,247,151.0
5/13/2021,20,247,149.0
5/14/2021,0,247,151.0
5/14/2021,4,247,155.0
5/14/2021,8,247,156.0
5/14/2021,12,247,155.0
5/14/2021,16,247,137.0
5/14/2021,20,247,137.0
5/15/2021,0,247,141.0
5/15/2021,4,247,143.0
5/15/2021,8,247,144.0
5/15/2021,12,247,146.0
5/15/2021,16,247,140.0
5/15/2021,20,247,144.0
5/16/2021,0,247,147.0
5/16/2021,4,247,147.0
5/16/2021,8,247,147.0
5/16/2021,12,247,149.0
5/16/2021,16,247,141.0
5/16/2021,20,247,146.0
5/17/2021,0,247,150.0
5/17/2021,4,247,155.0
5/17/2021,8,247,157.0
5/17/2021,12,247,162.0
5/17/2021,16,247,154.0
5/17/2021,20,247,163.0
5/18/2021,0,247,169.0
5/18/2021,4,247,173.0
5/18/2021,8,247,174.0
5/18/2021,12,247,176.0
5/18/2021,16,247,167.0
5/18/2021,20,247,165.0
5/19/2021,0,248,167.0
5/19/2021,4,248,167.0
5/19/2021,8,248,167.0
5/19/2021,12,248,162.0
5/19/2021,16,248,143.0
5/19/2021,20,248,146.0
5/20/2021,0,250,149.0
5/20/2021,4,250,153.0
5/20/2021,8,250,153.0
5/20/2021,12,250,155.0
5/20/2021,16,250,143.0
5/20/2021,20,250,145.0
5/21/2021,0,250,148.0
5/21/2021,4,250,149.0
5/21/2021,8,250,149.0
5/21/2021,12,250,149.0
5/21/2021,16,250,137.0
5/21/2021,20,250,140.0
5/22/2021,0,250,141.0
5/22/2021,4,250,145.0
5/22/2021,8,250,146.0
5/22/2021,12,250,146.0
5/22/2021,16,250,138.0
5/22/2021,20,250,138.0
5/23/2021,0,250,139.0
5/23/2021,4,250,141.0
5/23/2021,8,250,142.0
5/23/2021,12,250,142.0
5/23/2021,16,250,133.0
5/23/2021,20,250,135.0
5/24/2021,0,250,138.0
5/24/2021,4,250,141.0
5/24/2021,8,250,143.0
5/24/2021,12,250,143.0
5/24/2021,16,250,141.0
5/24/2021,20,250,141.0
5/25/2021,0,250,146.0
5/25/2021,4,250,151.0
5/25/2021,8,250,151.0
5/25/2021,12,250,146.0
5/25/2021,16,250,142.0
5/25/2021,20,250,141.0
5/26/2021,0,250,145.0
5/26/2021,4,250,146.0
5/26/2021,8,250,147.0
5/26/2021,12,250,145.0
5/26/2021,16,250,133.0
5/26/2021,20,250,135.0
5/27/2021,0,250,138.0
5/27/2021,4,250,140.0
5/27/2021,8,250,140.0
5/27/2021,12,250,139.0
5/27/2021,16,250,135.0
5/27/2021,20,250,140.0
5/28/2021,0,250,143.0
5/28/2021,4,250,148.0
5/28/2021,8,250,148.0
5/28/2021,12,250,146.0
5/28/2021,16,250,135.0
5/28/2021,20,250,130.0
5/29/2021,0,250,135.0
5/29/2021,4,250,137.0
5/29/2021,8,250,138.0
5/29/2021,12,250,136.0
5/29/2021,16,250,125.0
5/29/2021,20,250,126.0
5/30/2021,0,250,129.0
5/30/2021,4,250,132.0
5/30/2021,8,250,132.0
5/30/2021,12,250,131.0
5/30/2021,16,250,132.0
5/30/2021,20,250,138.0
5/31/2021,0,250,142.0
5/31/2021,4,250,144.0
5/31/2021,8,250,145.0
5/31/2021,12,250,145.0
5/31/2021,16,250,140.0
5/31/2021,20,250,144.0
6/1/2021,0,250,147.0
6/1/2021,4,250,149.0
6/1/2021,8,250,149.0
6/1/2021,12,250,152.0
6/1/2021,16,250,135.0
6/1/2021,20,250,134.0
6/2/2021,0,250,144.0
6/2/2021,4,250,144.0
6/2/2021,8,250,144.0
6/2/2021,12,250,144.0
6/2/2021,16,250,135.0
6/2/2021,20,250,137.0
6/3/2021,0,250,142.0
6/3/2021,4,250,143.0
6/3/2021,8,250,143.0
6/3/2021,12,250,142.0
6/3/2021,16,250,129.0
6/3/2021,20,250,128.0
6/4/2021,0,250,129.0
6/4/2021,4,250,130.0
6/4/2021,8,250,131.0
6/4/2021,12,250,130.0
6/4/2021,16,250,129.0
6/4/2021,20,250,134.0
6/5/2021,0,250,135.0
6/5/2021,4,250,137.0
